,Case,acqlabel,acq_id,PhaseEncodingDirection_dwi,EffectiveEchoSpacing_dwi,TotalReadoutTime_dwi,RepetitionTime_dwi,EchoTime_dwi
1013,sub-NDARKB421MTA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27994d566950057c0330b,j-,0.000389997,0.0401697,3.32,0.1002
1014,sub-NDARKE456BVQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27a82d566950078c0c9a4,j-,0.000389997,0.0401697,3.32,0.1002
1015,sub-NDARKF704MKL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27b94d566950078c0c9b2,j-,0.000389997,0.0401697,3.32,0.1002
1016,sub-NDARKG697CEW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27c88d566950078c0c9e4,j-,0.000389997,0.0401697,3.32,0.1002
1017,sub-NDARKM250ET5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27d66d56695006cc0873d,j-,0.000389997,0.0401697,3.32,0.1002
1018,sub-NDARKM568HJK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27e1cd566950078c0ca51,j-,0.000389997,0.0401697,3.32,0.1002
1019,sub-NDARKN477EBH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27ef0d566950078c0ca8e,j-,0.000389997,0.0401697,3.32,0.1002
1020,sub-NDARLT314TWP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2800ad56695006cc0879b,j-,0.000389997,0.0401697,3.32,0.1002
1021,sub-NDARLV155RW0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2811bd566950053c02586,j-,0.000389997,0.0401697,3.32,0.1002
1022,sub-NDARME689TAF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df28233d566950078c0cb32,j-,0.000389997,0.0401697,3.32,0.1002
1023,sub-NDARME724FJE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df28343d566950078c0cb60,j-,0.000389997,0.0401697,3.32,0.1002
1024,sub-NDARME789TD2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2844dd56695006cc0882e,j-,0.000389997,0.0401697,3.32,0.1002
1025,sub-NDARMH364EMW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2855cd566950059c0455e,j-,0.000389997,0.0401697,3.32,0.1002
1026,sub-NDARMZ477MNH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df28690d566950078c0cc10,j-,0.000389997,0.0401697,3.32,0.1002
1027,sub-NDARNB427ARE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df28780d566950078c0cc48,j-,0.000389997,0.0401697,3.32,0.1002
1028,sub-NDARNN624AMU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df288eed56695005bc058f6,j-,0.000389997,0.0401697,3.32,0.1002
1029,sub-NDARNY419GR2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df289ead56695005bc0590c,j-,0.000389997,0.0401697,3.32,0.1002
1030,sub-NDARNZ141GNH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df28ae1d566950078c0cce3,j-,0.000389997,0.0401697,3.32,0.1002
1031,sub-NDARPF682GDC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df28bcdd56695006cc0893f,j-,0.000389997,0.0401697,3.32,0.1002
1032,sub-NDARPH474YF3/ses-HBNsiteCBIC/dwi,acq-64dir_run-01_dwi,5df28cccd56695005bc05972,j-,0.000389997,0.0401697,3.32,0.1002
1033,sub-NDARPH474YF3/ses-HBNsiteCBIC/dwi,acq-64dir_run-02_dwi,5df28cd1d566950078c0cd8d,j-,0.000389997,0.0401697,3.32,0.1002
1034,sub-NDARPN886HH9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df28d8fd566950078c0cdbd,j-,0.000389997,0.0401697,3.32,0.1002
1035,sub-NDARPY478YM0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df28e95d566950078c0ce61,j-,0.000389997,0.0401697,3.32,0.1002
1036,sub-NDARRF059RMB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df28fbdd56695006cc08b04,j-,0.000389997,0.0401697,3.32,0.1002
1037,sub-NDARRV688GUX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2909bd566950078c0d16e,j-,0.000389997,0.0401697,3.32,0.1002
1038,sub-NDARTE159EC4/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2917ed56695006cc08f6a,j-,0.000389997,0.0401697,3.32,0.1002
1039,sub-NDARTJ862ENU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2926fd56695005bc05d22,j-,0.000389997,0.0401697,3.32,0.1002
1040,sub-NDARTR175UDC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df29393d56695005bc05d4b,j-,0.000389997,0.0401697,3.32,0.1002
1041,sub-NDARTT979FDD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df29494d56695005bc05d69,j-,0.000389997,0.0401697,3.32,0.1002
1042,sub-NDARUC591FWN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2957ed566950078c0d821,j-,0.000389997,0.0401697,3.32,0.1002
1043,sub-NDARUJ292JXV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2962cd56695004dc02354,j-,0.000389997,0.0401697,3.32,0.1002
1044,sub-NDARUK101YT3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df29731d56695006cc091c3,j-,0.000389997,0.0401697,3.32,0.1002
1045,sub-NDARUK658FMU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2982cd56695005bc05dcf,j-,0.000389997,0.0401697,3.32,0.1002
1046,sub-NDARUR126CFH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df29afed566950078c0d99c,j-,0.000389997,0.0401697,3.32,0.1002
1047,sub-NDARVF012BD2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df29befd566950078c0da7b,j-,0.000389997,0.0401697,3.32,0.1002
1048,sub-NDARVG127VW5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df29ce1d566950078c0daaa,j-,0.000389997,0.0401697,3.32,0.1002
1049,sub-NDARVN629CRD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df29dedd566950078c0dad4,j-,0.000389997,0.0401697,3.32,0.1002
1050,sub-NDARVX111CNA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df29ed6d566950078c0db01,j-,0.000389997,0.0401697,3.32,0.1002
1051,sub-NDARVY378DFK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df29fc7d566950059c049c2,j-,0.000389997,0.0401697,3.32,0.1002
1052,sub-NDARWP817CVB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2a099d56695006cc09474,j-,0.000389997,0.0401697,3.32,0.1002
1053,sub-NDARWU936JGG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2a17cd56695005bc05f8d,j-,0.000389997,0.0401697,3.32,0.1002
1054,sub-NDARWX605LAD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2a29dd566950078c0de0a,j-,0.000389997,0.0401697,3.32,0.1002
1055,sub-NDARWY718TY7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2a389d56695006cc095ce,j-,0.000389997,0.0401697,3.32,0.1002
1056,sub-NDARXU376FDN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2a474d56695006cc09669,j-,0.000389997,0.0401697,3.32,0.1002
1057,sub-NDARYA955CY1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df420c9d566950078c114fe,j-,0.000389997,0.0401697,3.32,0.1002
1058,sub-NDARYF463RKF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df421b2d56695006cc0b7de,j-,0.000389997,0.0401697,3.32,0.1002
1059,sub-NDARYL090TGH/ses-HBNsiteCBIC/dwi,acq-64dir_run-01_dwi,5df42298d566950057c03caf,j-,0.000389997,0.0401697,3.32,0.1002
1060,sub-NDARYL090TGH/ses-HBNsiteCBIC/dwi,acq-64dir_run-02_dwi,5df4229ed56695006cc0b81a,j-,0.000389997,0.0401697,3.32,0.1002
1061,sub-NDARYL090TGH/ses-HBNsiteCBIC/dwi,acq-64dir_run-03_dwi,5df422a3d56695005bc072b3,j-,0.000389997,0.0401697,3.32,0.1002
1062,sub-NDARYM063XB8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42342d566950078c115ba,j-,0.000389997,0.0401697,3.32,0.1002
1063,sub-NDARYN152YMW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df4243dd566950078c11603,j-,0.000389997,0.0401697,3.32,0.1002
1064,sub-NDARYW514CH2/ses-HBNsiteCBIC/dwi,acq-64dir_run-01_dwi,5df42529d56695005bc072e7,j-,0.000389997,0.0401697,3.32,0.1002
1065,sub-NDARYW514CH2/ses-HBNsiteCBIC/dwi,acq-64dir_run-02_dwi,5df4252cd566950078c11635,j-,0.000389997,0.0401697,3.32,0.1002
1066,sub-NDARYW984FLT/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df4262bd56695005bc072fd,j-,0.000389997,0.0401697,3.32,0.1002
1067,sub-NDARYZ986HEW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42712d566950059c0579b,j-,0.000389997,0.0401697,3.32,0.1002
1068,sub-NDARZH521MMD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42806d56695005bc0731f,j-,0.000389997,0.0401697,3.32,0.1002
1069,sub-NDARZL113CU0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df428f6d56695005bc07332,j-,0.000389997,0.0401697,3.32,0.1002
1070,sub-NDARZN578YDP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df429ddd566950078c11724,j-,0.000389997,0.0401697,3.32,0.1002
1071,sub-NDARZN914GPB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42aced566950078c11762,j-,0.000389997,0.0401697,3.32,0.1002
1072,sub-NDARZV421TCZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42bb3d566950055c02dcb,j-,0.000389997,0.0401697,3.32,0.1002
1073,sub-NDARAA947ZG5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de82b7240116e0058c4f3f3,j-,0.000389997,0.0401697,3.32,0.1002
1074,sub-NDARAB514MAJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de831da40116e005bcf8caf,j-,0.000389997,0.0401697,3.32,0.1002
1075,sub-NDARAB756JDJ/ses-HBNsiteCBIC/dwi,acq-64dir_run-01_dwi,5de8335b40116e0058c4f50e,j-,0.000389997,0.0401697,3.32,0.1002
1076,sub-NDARAB756JDJ/ses-HBNsiteCBIC/dwi,acq-64dir_run-02_dwi,5de8336f40116e0058c4f511,j-,0.000389997,0.0401697,3.32,0.1002
1077,sub-NDARAC331VEH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8342440116e0057bca84f,j-,0.000389997,0.0401697,3.32,0.1002
1078,sub-NDARAF535XK6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8418b40116e0054b7bc59,j-,0.000389997,0.0401697,3.32,0.1002
1079,sub-NDARAG610XL4/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8441540116e0057bca99b,j-,0.000389997,0.0401697,3.32,0.1002
1080,sub-NDARAL828WXM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8494940116e0058c4f7d8,j-,0.000389997,0.0401697,3.32,0.1002
1081,sub-NDARAN076TPG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de84c7340116e0054b7bcc7,j-,0.000389997,0.0401697,3.32,0.1002
1082,sub-NDARAN524ZK6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de84e0d40116e0054b7bcd2,j-,0.000389997,0.0401697,3.32,0.1002
1083,sub-NDARAN934AZL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de84f3440116e005bcf92ac,j-,0.000389997,0.0401697,3.32,0.1002
1084,sub-NDARAR238RZ8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8531340116e005bcf933c,j-,0.000389997,0.0401697,3.32,0.1002
1085,sub-NDARAT982JTU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8577b40116e0057bcaa71,j-,0.000389997,0.0401697,3.32,0.1002
1086,sub-NDARAV187GJ5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de85bcf40116e0057bcaad7,j-,0.000389997,0.0401697,3.32,0.1002
1087,sub-NDARAX287BLD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8623240116e0058c4fa7e,j-,0.000389997,0.0401697,3.32,0.1002
1088,sub-NDARAY969YUW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de865b540116e005bcf9658,j-,0.000389997,0.0401697,3.32,0.1002
1089,sub-NDARBE912PB0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de869dc40116e005bcf978a,j-,0.000389997,0.0401697,3.32,0.1002
1090,sub-NDARBF183RFB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de86b6d40116e005bcf97bf,j-,0.000389997,0.0401697,3.32,0.1002
1091,sub-NDARBF293YRB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de86c5040116e0058c4fbac,j-,0.000389997,0.0401697,3.32,0.1002
1092,sub-NDARBH512BHA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8723840116e005bcf98c1,j-,0.000389997,0.0401697,3.32,0.1002
1093,sub-NDARBP770MUM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de880b340116e0051b466a5,j-,0.000389997,0.0401697,3.32,0.1002
1094,sub-NDARCA618DGA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de892b940116e005bcf9f01,j-,0.000389997,0.0401697,3.32,0.1002
1095,sub-NDARCC340ER5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8968040116e0054b7bea5,j-,0.000389997,0.0401697,3.32,0.1002
1096,sub-NDARCH514JCT/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8a1c340116e0058c500f0,j-,0.000389997,0.0401697,3.32,0.1002
1097,sub-NDARCK815WZR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8aa0a40116e005bcfa360,j-,0.000389997,0.0401697,3.32,0.1002
1098,sub-NDARCL008HLA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8aaad40116e005bcfa393,j-,0.000389997,0.0401697,3.32,0.1002
1099,sub-NDARCN500KJG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8af9140116e005bcfa439,j-,0.000389997,0.0401697,3.32,0.1002
1100,sub-NDARCP642KML/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8b2bf40116e0057bcaf88,j-,0.000389997,0.0401697,3.32,0.1002
1101,sub-NDARCR576EV1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8b44340116e005bcfa4d7,j-,0.000389997,0.0401697,3.32,0.1002
1102,sub-NDARCT889DMB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8b69c40116e0058c50315,j-,0.000389997,0.0401697,3.32,0.1002
1103,sub-NDARCW932EU6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8c23440116e005bcfa73f,j-,0.000389997,0.0401697,3.32,0.1002
1104,sub-NDARCX462NVA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8c5bb40116e005bcfa858,j-,0.000389997,0.0401697,3.32,0.1002
1105,sub-NDARDA516MNY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8cb1b40116e005bcfa921,j-,0.000389997,0.0401697,3.32,0.1002
1106,sub-NDARDC003YG7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8cfba40116e005bcfa9b0,j-,0.000389997,0.0401697,3.32,0.1002
1107,sub-NDARDD193HUP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8d5f040116e005bcfaaea,j-,0.000389997,0.0401697,3.32,0.1002
1108,sub-NDARDE319VD1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8d9a540116e005bcfab7d,j-,0.000389997,0.0401697,3.32,0.1002
1109,sub-NDARDE827UF0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8dc2d40116e0057bcb1e1,j-,0.000389997,0.0401697,3.32,0.1002
1110,sub-NDARDM156AVJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8e70840116e005bcfade4,j-,0.000389997,0.0401697,3.32,0.1002
1111,sub-NDARDR240WKM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8ed2940116e005bcfaed8,j-,0.000389997,0.0401697,3.32,0.1002
1112,sub-NDARDR254KXZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8edfb40116e005bcfaef0,j-,0.000389997,0.0401697,3.32,0.1002
1113,sub-NDARDU482DGK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8f4a140116e005bcfb06e,j-,0.000389997,0.0401697,3.32,0.1002
1114,sub-NDARDU602LPX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8f61640116e004db3b266,j-,0.000389997,0.0401697,3.32,0.1002
1115,sub-NDARDV204BYM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8f83f40116e0058c50942,j-,0.000389997,0.0401697,3.32,0.1002
1116,sub-NDARDX910VTC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8fe0d40116e0058c50a0d,j-,0.000389997,0.0401697,3.32,0.1002
1117,sub-NDAREA788ZAM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de905de40116e0057bcb490,j-,0.000389997,0.0401697,3.32,0.1002
1118,sub-NDAREB953UMY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9074940116e005bcfb489,j-,0.000389997,0.0401697,3.32,0.1002
1119,sub-NDAREC238AY4/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de908fa40116e005bcfb506,j-,0.000389997,0.0401697,3.32,0.1002
1120,sub-NDAREM757NBG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de921d840116e0058c50ea9,j-,0.000389997,0.0401697,3.32,0.1002
1121,sub-NDAREN151YXN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9235940116e0058c50f04,j-,0.000389997,0.0401697,3.32,0.1002
1122,sub-NDAREN999ERM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9272840116e005bcfbcbc,j-,0.000389997,0.0401697,3.32,0.1002
1123,sub-NDAREU073NFU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de92b7840116e005bcfc079,j-,0.000389997,0.0401697,3.32,0.1002
1124,sub-NDAREV294WZ4/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de92d0340116e0054b7c36b,j-,0.000389997,0.0401697,3.32,0.1002
1125,sub-NDAREV848HWX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9304340116e0058c5136b,j-,0.000389997,0.0401697,3.32,0.1002
1126,sub-NDAREZ416XDW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9390940116e0057bcbb64,j-,0.000389997,0.0401697,3.32,0.1002
1127,sub-NDARFA780CUG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de93db340116e005bcfc51b,j-,0.000389997,0.0401697,3.32,0.1002
1128,sub-NDARFC188VT4/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de943d740116e005bcfc617,j-,0.000389997,0.0401697,3.32,0.1002
1129,sub-NDARFC286KV1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de94f2840116e0058c51894,j-,0.000389997,0.0401697,3.32,0.1002
1130,sub-NDARFG364YMG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9587640116e005bcfcac8,j-,0.000389997,0.0401697,3.32,0.1002
1131,sub-NDARFJ494ZDJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9607140116e005bcfcd66,j-,0.000389997,0.0401697,3.32,0.1002
1132,sub-NDARFJ651RMJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9616340116e005bcfcdaa,j-,0.000389997,0.0401697,3.32,0.1002
1133,sub-NDARFM211KDJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de964c140116e005bcfce42,j-,0.000389997,0.0401697,3.32,0.1002
1134,sub-NDARFP148YDU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de96a8540116e005bcfcfa7,j-,0.000389997,0.0401697,3.32,0.1002
1135,sub-NDARFP503KJF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de96b1740116e0058c51d6e,j-,0.000389997,0.0401697,3.32,0.1002
1136,sub-NDARFR696PLG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de96e8040116e005bcfd1ae,j-,0.000389997,0.0401697,3.32,0.1002
1137,sub-NDARFT615JZ6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de970bf40116e0057bcc122,j-,0.000389997,0.0401697,3.32,0.1002
1138,sub-NDARFW253GZM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de978aa40116e0058c52086,j-,0.000389997,0.0401697,3.32,0.1002
1139,sub-NDARFY525TL2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df11bd1d566950078c09989,j-,0.000389997,0.0401697,3.32,0.1002
1140,sub-NDARGC099LDZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df11fc4d566950059c039f2,j-,0.000389997,0.0401697,3.32,0.1002
1141,sub-NDARGD414HBX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df12364d566950059c03a96,j-,0.000389997,0.0401697,3.32,0.1002
1142,sub-NDARGE994BMX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df12487d56695006cc06a43,j-,0.000389997,0.0401697,3.32,0.1002
1143,sub-NDARGH425GB9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df127f2d56695004dc0228a,j-,0.000389997,0.0401697,3.32,0.1002
1144,sub-NDARGH592NZ2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1291ad566950057c02e3b,j-,0.000389997,0.0401697,3.32,0.1002
1145,sub-NDARGP399TDM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df143aed566950078c0a01a,j-,0.000389997,0.0401697,3.32,0.1002
1146,sub-NDARGV220AU1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df14950d56695006cc06dc5,j-,0.000389997,0.0401697,3.32,0.1002
1147,sub-NDARGY959RN8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df14bd7d566950078c0a16b,j-,0.000389997,0.0401697,3.32,0.1002
1148,sub-NDARHB803UT9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df151e1d566950078c0a1f9,j-,0.000389997,0.0401697,3.32,0.1002
1149,sub-NDARHC083LM6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df152fcd566950078c0a238,j-,0.000389997,0.0401697,3.32,0.1002
1150,sub-NDARHD017XEU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df155ebd566950078c0a2a7,j-,0.000389997,0.0401697,3.32,0.1002
1151,sub-NDARHG906MEZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1637ed56695006cc071ed,j-,0.000389997,0.0401697,3.32,0.1002
1152,sub-NDARHH654ZF9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df16445d566950078c0a870,j-,0.000389997,0.0401697,3.32,0.1002
1153,sub-NDARHJ318KZA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1664ed566950057c02fb9,j-,0.000389997,0.0401697,3.32,0.1002
1154,sub-NDARYC287UFV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42c95d566950078c117c3,j-,0.000389997,0.0401697,3.32,0.1002
1155,sub-NDARYD666FL0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42d75d566950078c117fa,j-,0.000389997,0.0401697,3.32,0.1002
1156,sub-NDARYD958HAX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42e3fd566950078c11811,j-,0.000389997,0.0401697,3.32,0.1002
1157,sub-NDARYN474PEK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42efcd566950078c1183f,j-,0.000389997,0.0401697,3.32,0.1002
1158,sub-NDARYX008UCU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df42ff0d566950078c11870,j-,0.000389997,0.0401697,3.32,0.1002
1159,sub-NDARYZ871DXQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df430eed56695006cc0ba3b,j-,0.000389997,0.0401697,3.32,0.1002
1160,sub-NDARZB128KCF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df431e2d56695006cc0ba4d,j-,0.000389997,0.0401697,3.32,0.1002
1161,sub-NDARZB517KTU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df432bbd56695005bc073fe,j-,0.000389997,0.0401697,3.32,0.1002
1162,sub-NDARZC058BA5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df433aed56695005bc07416,j-,0.000389997,0.0401697,3.32,0.1002
1163,sub-NDARZK745JGG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df434a0d56695006cc0bace,j-,0.000389997,0.0401697,3.32,0.1002
1164,sub-NDARZL799MFW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df4357dd566950078c119af,j-,0.000389997,0.0401697,3.32,0.1002
1165,sub-NDARZV749GAP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df43671d566950055c02de3,j-,0.000389997,0.0401697,3.32,0.1002
1166,sub-NDARZX163EWC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df4375bd566950078c11a2c,j-,0.000389997,0.0401697,3.32,0.1002
1167,sub-NDARAC350XUM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8372b40116e005bcf8d65,j-,0.000389997,0.0401697,3.32,0.1002
1168,sub-NDARAC857HDB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de83a2f40116e005bcf8dd2,j-,0.000389997,0.0401697,3.32,0.1002
1169,sub-NDARBG188RA5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de86ed340116e0058c4fbe0,j-,0.000389997,0.0401697,3.32,0.1002
1170,sub-NDARBL214YLX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8799a40116e005bcf9a59,j-,0.000389997,0.0401697,3.32,0.1002
1171,sub-NDARBU098PJT/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8848c40116e005bcf9c72,j-,0.000389997,0.0401697,3.32,0.1002
1172,sub-NDARCF052AE0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de89a1040116e005bcfa01d,j-,0.000389997,0.0401697,3.32,0.1002
1173,sub-NDARCG808HDJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de89fbe40116e0057bcae9f,j-,0.000389997,0.0401697,3.32,0.1002
1174,sub-NDARCH889NUF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8a4cc40116e0058c50137,j-,0.000389997,0.0401697,3.32,0.1002
1175,sub-NDARCU736GZ1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8b95040116e0053b5701d,j-,0.000389997,0.0401697,3.32,0.1002
1176,sub-NDARCU744XWL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8ba0540116e0058c50354,j-,0.000389997,0.0401697,3.32,0.1002
